game_id,season,week,gameday,home,away,home_score,away_score,home_win,margin,is_divisional,home_points_for_r3,home_points_against_r3,home_pass_yards_for_r3,home_rush_yards_for_r3,home_pass_yards_against_r3,home_rush_yards_against_r3,home_turnovers_for_r3,home_takeaways_for_r3,home_to_diff_r3,home_points_for_r4,home_points_against_r4,home_pass_yards_for_r4,home_rush_yards_for_r4,home_pass_yards_against_r4,home_rush_yards_against_r4,home_turnovers_for_r4,home_takeaways_for_r4,home_to_diff_r4,away_points_for_r3,away_points_against_r3,away_pass_yards_for_r3,away_rush_yards_for_r3,away_pass_yards_against_r3,away_rush_yards_against_r3,away_turnovers_for_r3,away_takeaways_for_r3,away_to_diff_r3,away_points_for_r4,away_points_against_r4,away_pass_yards_for_r4,away_rush_yards_for_r4,away_pass_yards_against_r4,away_rush_yards_against_r4,away_turnovers_for_r4,away_takeaways_for_r4,away_to_diff_r4
2014_01_IND_DEN,2014,1,2014-09-07,DEN,IND,31.0,24.0,1,7.0,0.0,,,0.0,4.5,,,,,,,,0.0,3.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.3333333333333333,,,,,
2014_01_NYG_DET,2014,1,2014-09-08,DET,NYG,35.0,14.0,1,21.0,0.0,,,0.0,15.5,,,,,,,,0.0,10.333333333333334,,,,,,,,0.0,28.5,,,,,,,,0.0,19.0,,,,,
2014_01_SD_ARI,2014,1,2014-09-08,ARI,SD,18.0,17.0,1,1.0,0.0,,,0.0,18.5,,,,,,,,0.0,12.333333333333334,,,,,,,,,,,,,,,,,,,,,,,
2014_02_PIT_BAL,2014,2,2014-09-11,BAL,PIT,26.0,6.0,1,20.0,0.0,,,0.0,0.0,,,,,,,,0.0,4.25,,,,,,,,0.0,37.666666666666664,,,,,,,,0.0,28.25,,,,,
2014_02_MIA_BUF,2014,2,2014-09-14,BUF,MIA,29.0,10.0,1,19.0,0.0,,,57.666666666666664,6.333333333333333,,,,,,,,43.25,4.75,,,,,,,,0.0,0.0,,,,,,,,44.5,-0.5,,,,,
2014_02_DET_CAR,2014,2,2014-09-14,CAR,DET,24.0,7.0,1,17.0,0.0,,,0.0,10.333333333333334,,,,,,,,0.0,7.75,,,,,,,,0.0,1.3333333333333333,,,,,,,,0.0,2.0,,,,,
2014_02_ATL_CIN,2014,2,2014-09-14,CIN,ATL,24.0,10.0,1,14.0,0.0,,,0.0,22.333333333333332,,,,,,,,0.0,17.75,,,,,,,,0.0,16.333333333333332,,,,,,,,0.0,12.25,,,,,
2014_02_NO_CLE,2014,2,2014-09-14,CLE,NO,26.0,24.0,1,2.0,0.0,,,0.0,46.666666666666664,,,,,,,,0.0,35.5,,,,,,,,0.0,15.333333333333334,,,,,,,,0.0,11.5,,,,,
2014_02_NE_MIN,2014,2,2014-09-14,MIN,NE,7.0,30.0,0,-23.0,0.0,,,0.0,34.333333333333336,,,,,,,,0.0,25.75,,,,,,,,0.0,2.6666666666666665,,,,,,,,0.0,7.25,,,,,
2014_02_ARI_NYG,2014,2,2014-09-14,NYG,ARI,14.0,25.0,0,-11.0,0.0,,,0.0,3.0,,,,,,,,0.0,2.25,,,,,,,,0.0,17.666666666666668,,,,,,,,0.0,14.5,,,,,
2014_02_DAL_TEN,2014,2,2014-09-14,TEN,DAL,10.0,26.0,0,-16.0,0.0,,,0.0,8.333333333333334,,,,,,,,0.0,6.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_02_JAX_WAS,2014,2,2014-09-14,WAS,JAX,41.0,10.0,1,31.0,0.0,,,89.0,31.0,,,,,,,,66.75,23.25,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,,,,,
2014_02_SEA_SD,2014,2,2014-09-14,SD,SEA,30.0,21.0,1,9.0,0.0,,,,,,,,,,,,,,,,,,,,,63.666666666666664,18.666666666666668,,,,,,,,47.75,14.0,,,,,
2014_02_STL_TB,2014,2,2014-09-14,TB,STL,17.0,19.0,0,-2.0,0.0,,,0.0,18.0,,,,,,,,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,
2014_02_KC_DEN,2014,2,2014-09-14,DEN,KC,24.0,17.0,1,7.0,0.0,,,0.0,31.333333333333332,,,,,,,,0.0,23.5,,,,,,,,0.0,1.0,,,,,,,,0.0,0.75,,,,,
2014_02_NYJ_GB,2014,2,2014-09-14,GB,NYJ,31.0,24.0,1,7.0,0.0,,,0.0,13.666666666666666,,,,,,,,0.0,19.5,,,,,,,,73.66666666666667,12.666666666666666,,,,,,,,55.25,10.5,,,,,
2014_02_HOU_OAK,2014,2,2014-09-14,OAK,HOU,14.0,30.0,0,-16.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_02_CHI_SF,2014,2,2014-09-14,SF,CHI,20.0,28.0,0,-8.0,0.0,,,0.0,16.666666666666668,,,,,,,,50.25,15.25,,,,,,,,0.0,1.3333333333333333,,,,,,,,0.0,1.0,,,,,
2014_02_PHI_IND,2014,2,2014-09-15,IND,PHI,27.0,30.0,0,-3.0,0.0,,,0.0,0.0,,,,,,,,0.0,5.0,,,,,,,,107.33333333333333,0.0,,,,,,,,80.5,0.0,,,,,
2014_03_TB_ATL,2014,3,2014-09-18,ATL,TB,56.0,14.0,1,42.0,0.0,,,0.0,7.666666666666667,,,,,,,,0.0,5.75,,,,,,,,0.0,2.3333333333333335,,,,,,,,0.0,1.75,,,,,
2014_03_SD_BUF,2014,3,2014-09-21,BUF,SD,10.0,22.0,0,-12.0,0.0,,,67.33333333333333,2.0,,,,,,,,50.5,2.5,,,,,,,,,,,,,,,,,,,,,,,
2014_03_TEN_CIN,2014,3,2014-09-21,CIN,TEN,33.0,7.0,1,26.0,0.0,,,0.0,54.666666666666664,,,,,,,,12.5,41.0,,,,,,,,0.0,1.0,,,,,,,,0.0,0.75,,,,,
2014_03_BAL_CLE,2014,3,2014-09-21,CLE,BAL,21.0,23.0,0,-2.0,0.0,,,0.0,22.666666666666668,,,,,,,,0.0,30.5,,,,,,,,0.0,32.0,,,,,,,,0.0,38.0,,,,,
2014_03_GB_DET,2014,3,2014-09-21,DET,GB,19.0,7.0,1,12.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,14.333333333333334,,,,,,,,0.0,10.75,,,,,
2014_03_IND_JAX,2014,3,2014-09-21,JAX,IND,17.0,44.0,0,-27.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_03_OAK_NE,2014,3,2014-09-21,NE,OAK,16.0,9.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2014_03_MIN_NO,2014,3,2014-09-21,NO,MIN,20.0,9.0,1,11.0,0.0,,,0.0,20.666666666666668,,,,,,,,0.0,15.5,,,,,,,,0.0,2.3333333333333335,,,,,,,,0.0,1.75,,,,,
2014_03_HOU_NYG,2014,3,2014-09-21,NYG,HOU,30.0,17.0,1,13.0,0.0,,,0.0,4.0,,,,,,,,0.0,3.0,,,,,,,,0.0,16.333333333333332,,,,,,,,0.0,12.25,,,,,
2014_03_WAS_PHI,2014,3,2014-09-21,PHI,WAS,37.0,34.0,1,3.0,0.0,,,110.33333333333333,7.333333333333333,,,,,,,,82.75,5.5,,,,,,,,12.666666666666666,21.0,,,,,,,,72.0,15.5,,,,,
2014_03_DAL_STL,2014,3,2014-09-21,STL,DAL,31.0,34.0,0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.666666666666666,,,,,,,,0.0,13.25,,,,,
2014_03_SF_ARI,2014,3,2014-09-21,ARI,SF,23.0,14.0,1,9.0,0.0,,,0.0,31.0,,,,,,,,0.0,23.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_03_KC_MIA,2014,3,2014-09-21,MIA,KC,15.0,34.0,0,-19.0,0.0,,,0.0,6.333333333333333,,,,,,,,0.0,4.75,,,,,,,,0.0,26.333333333333332,,,,,,,,0.0,19.75,,,,,
2014_03_DEN_SEA,2014,3,2014-09-21,SEA,DEN,26.0,20.0,1,6.0,0.0,,,67.33333333333333,8.333333333333334,,,,,,,,50.5,6.75,,,,,,,,0.0,30.333333333333332,,,,,,,,0.0,22.75,,,,,
2014_03_PIT_CAR,2014,3,2014-09-21,CAR,PIT,19.0,37.0,0,-18.0,0.0,,,0.0,3.6666666666666665,,,,,,,,70.25,7.5,,,,,,,,0.0,27.0,,,,,,,,0.0,22.75,,,,,
2014_03_CHI_NYJ,2014,3,2014-09-22,NYJ,CHI,19.0,27.0,0,-8.0,0.0,,,58.666666666666664,9.666666666666666,,,,,,,,44.0,7.25,,,,,,,,0.0,0.0,,,,,,,,0.0,5.25,,,,,
2014_04_NYG_WAS,2014,4,2014-09-25,WAS,NYG,14.0,45.0,0,-31.0,0.0,,,142.33333333333334,27.333333333333332,,,,,,,,106.75,20.5,,,,,,,,0.0,6.0,,,,,,,,0.0,4.5,,,,,
2014_04_CAR_BAL,2014,4,2014-09-28,BAL,CAR,38.0,10.0,1,28.0,0.0,,,0.0,30.333333333333332,,,,,,,,0.0,22.75,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_04_GB_CHI,2014,4,2014-09-28,CHI,GB,17.0,38.0,0,-21.0,0.0,,,0.0,4.333333333333333,,,,,,,,0.0,11.5,,,,,,,,0.0,12.0,,,,,,,,0.0,9.5,,,,,
2014_04_BUF_HOU,2014,4,2014-09-28,HOU,BUF,23.0,17.0,1,6.0,0.0,,,0.0,26.0,,,,,,,,0.0,20.75,,,,,,,,79.33333333333333,8.0,,,,,,,,59.5,6.0,,,,,
2014_04_TEN_IND,2014,4,2014-09-28,IND,TEN,41.0,17.0,1,24.0,0.0,,,0.0,2.3333333333333335,,,,,,,,0.0,1.75,,,,,,,,0.0,20.333333333333332,,,,,,,,0.0,15.25,,,,,
2014_04_DET_NYJ,2014,4,2014-09-28,NYJ,DET,17.0,24.0,0,-7.0,0.0,,,105.33333333333333,6.666666666666667,,,,,,,,79.0,5.0,,,,,,,,0.0,5.333333333333333,,,,,,,,0.0,4.0,,,,,
2014_04_MIA_OAK,2014,4,2014-09-28,OAK,MIA,14.0,38.0,0,-24.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,,,,,,,,51.25,1.5,,,,,
2014_04_TB_PIT,2014,4,2014-09-28,PIT,TB,24.0,27.0,0,-3.0,0.0,,,0.0,49.0,,,,,,,,0.0,36.75,,,,,,,,40.333333333333336,6.333333333333333,,,,,,,,30.25,5.75,,,,,
2014_04_JAX_SD,2014,4,2014-09-28,SD,JAX,33.0,14.0,1,19.0,0.0,,,,,,,,,,,,,,,,,,,,,74.33333333333333,10.0,,,,,,,,55.75,7.5,,,,,
2014_04_ATL_MIN,2014,4,2014-09-28,MIN,ATL,41.0,28.0,1,13.0,0.0,,,50.0,6.333333333333333,,,,,,,,37.5,4.75,,,,,,,,0.0,4.0,,,,,,,,16.0,3.0,,,,,
2014_04_PHI_SF,2014,4,2014-09-28,SF,PHI,26.0,21.0,1,5.0,0.0,,,0.0,4.666666666666667,,,,,,,,61.25,17.0,,,,,,,,108.33333333333333,4.0,,,,,,,,81.25,3.0,,,,,
2014_04_NO_DAL,2014,4,2014-09-28,DAL,NO,38.0,17.0,1,21.0,0.0,,,0.0,3.0,,,,,,,,0.0,2.25,,,,,,,,0.0,23.0,,,,,,,,0.0,17.25,,,,,
2014_04_NE_KC,2014,4,2014-09-29,KC,NE,41.0,14.0,1,27.0,0.0,,,0.0,44.0,,,,,,,,0.0,33.0,,,,,,,,0.0,1.3333333333333333,,,,,,,,0.0,14.5,,,,,
2014_05_MIN_GB,2014,5,2014-10-02,GB,MIN,42.0,10.0,1,32.0,0.0,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,,,,105.66666666666667,54.0,,,,,,,,79.25,40.5,,,,,
2014_05_CHI_CAR,2014,5,2014-10-05,CAR,CHI,31.0,24.0,1,7.0,0.0,,,0.0,8.666666666666666,,,,,,,,0.0,6.5,,,,,,,,3.0,28.0,,,,,,,,2.25,21.0,,,,,
2014_05_HOU_DAL,2014,5,2014-10-05,DAL,HOU,20.0,17.0,1,3.0,0.0,,,0.0,0.0,,,,,,,,0.0,5.5,,,,,,,,0.0,3.0,,,,,,,,0.0,2.25,,,,,
2014_05_BUF_DET,2014,5,2014-10-05,DET,BUF,14.0,17.0,0,-3.0,0.0,,,0.0,0.6666666666666666,,,,,,,,0.0,0.5,,,,,,,,75.0,1.0,,,,,,,,56.25,15.75,,,,,
2014_05_BAL_IND,2014,5,2014-10-05,IND,BAL,20.0,13.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,19.333333333333332,,,,,,,,0.0,14.5,,,,,
2014_05_PIT_JAX,2014,5,2014-10-05,JAX,PIT,9.0,17.0,0,-8.0,0.0,,,84.66666666666667,8.0,,,,,,,,63.5,6.0,,,,,,,,0.0,21.0,,,,,,,,0.0,14.0,,,,,
2014_05_TB_NO,2014,5,2014-10-05,NO,TB,37.0,31.0,1,6.0,0.0,,,0.0,29.0,,,,,,,,0.0,21.75,,,,,,,,0.0,6.333333333333333,,,,,,,,75.5,4.75,,,,,
2014_05_ATL_NYG,2014,5,2014-10-05,NYG,ATL,30.0,20.0,1,10.0,0.0,,,0.0,22.0,,,,,,,,0.0,16.5,,,,,,,,0.0,2.6666666666666665,,,,,,,,0.0,2.5,,,,,
2014_05_STL_PHI,2014,5,2014-10-05,PHI,STL,34.0,28.0,1,6.0,0.0,,,65.0,0.3333333333333333,,,,,,,,48.75,0.25,,,,,,,,,,,,,,,,,,,,,,,
2014_05_CLE_TEN,2014,5,2014-10-05,TEN,CLE,28.0,29.0,0,-1.0,0.0,,,5.666666666666667,11.333333333333334,,,,,,,,4.25,8.5,,,,,,,,0.0,29.666666666666668,,,,,,,,0.0,22.25,,,,,
2014_05_ARI_DEN,2014,5,2014-10-05,DEN,ARI,41.0,20.0,1,21.0,0.0,,,0.0,12.333333333333334,,,,,,,,0.0,9.25,,,,,,,,0.0,20.666666666666668,,,,,,,,0.0,16.0,,,,,
2014_05_NYJ_SD,2014,5,2014-10-05,SD,NYJ,31.0,0.0,1,31.0,0.0,,,,,,,,,,,,,,,,,,,,,69.66666666666667,1.3333333333333333,,,,,,,,52.25,1.0,,,,,
2014_05_KC_SF,2014,5,2014-10-05,SF,KC,22.0,17.0,1,5.0,0.0,,,0.0,13.666666666666666,,,,,,,,54.5,24.75,,,,,,,,0.0,35.666666666666664,,,,,,,,0.0,26.75,,,,,
2014_05_CIN_NE,2014,5,2014-10-05,NE,CIN,43.0,17.0,1,26.0,0.0,,,23.333333333333332,16.333333333333332,,,,,,,,17.5,18.75,,,,,,,,0.0,13.0,,,,,,,,0.0,21.5,,,,,
2014_05_SEA_WAS,2014,5,2014-10-06,WAS,SEA,17.0,27.0,0,-10.0,0.0,,,85.66666666666667,25.0,,,,,,,,64.25,18.75,,,,,,,,86.0,13.666666666666666,,,,,,,,68.75,10.25,,,,,
2014_06_IND_HOU,2014,6,2014-10-09,HOU,IND,28.0,33.0,0,-5.0,0.0,,,0.0,5.333333333333333,,,,,,,,0.0,4.0,,,,,,,,0.0,12.333333333333334,,,,,,,,78.0,14.75,,,,,
2014_06_NE_BUF,2014,6,2014-10-12,BUF,NE,22.0,37.0,0,-15.0,0.0,,,0.0,-2.6666666666666665,,,,,,,,0.0,-2.0,,,,,,,,0.0,-1.3333333333333333,,,,,,,,0.0,-0.25,,,,,
2014_06_CAR_CIN,2014,6,2014-10-12,CIN,CAR,37.0,37.0,0,0.0,0.0,,,0.0,21.0,,,,,,,,0.0,15.75,,,,,,,,0.0,19.333333333333332,,,,,,,,0.0,14.5,,,,,
2014_06_PIT_CLE,2014,6,2014-10-12,CLE,PIT,31.0,10.0,1,21.0,0.0,,,0.0,16.666666666666668,,,,,,,,0.0,12.5,,,,,,,,0.0,28.0,,,,,,,,0.0,21.0,,,,,
2014_06_GB_MIA,2014,6,2014-10-12,MIA,GB,24.0,27.0,0,-3.0,0.0,,,0.0,8.333333333333334,,,,,,,,0.0,6.25,,,,,,,,0.0,0.0,,,,,,,,0.0,26.25,,,,,
2014_06_DET_MIN,2014,6,2014-10-12,MIN,DET,3.0,17.0,0,-14.0,0.0,,,0.0,8.0,,,,,,,,0.0,6.0,,,,,,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,
2014_06_DEN_NYJ,2014,6,2014-10-12,NYJ,DEN,17.0,31.0,0,-14.0,0.0,,,9.0,1.0,,,,,,,,6.75,0.75,,,,,,,,0.0,28.666666666666668,,,,,,,,0.0,21.5,,,,,
2014_06_BAL_TB,2014,6,2014-10-12,TB,BAL,17.0,48.0,0,-31.0,0.0,,,83.0,0.0,,,,,,,,62.25,11.25,,,,,,,,0.0,6.0,,,,,,,,0.0,12.0,,,,,
2014_06_JAX_TEN,2014,6,2014-10-12,TEN,JAX,16.0,14.0,1,2.0,0.0,,,0.0,23.333333333333332,,,,,,,,19.75,26.0,,,,,,,,63.666666666666664,13.666666666666666,,,,,,,,47.75,10.25,,,,,
2014_06_SD_OAK,2014,6,2014-10-12,OAK,SD,28.0,31.0,0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014_06_WAS_ARI,2014,6,2014-10-12,ARI,WAS,30.0,20.0,1,10.0,0.0,,,27.0,10.666666666666666,,,,,,,,20.25,9.5,,,,,,,,94.33333333333333,11.0,,,,,,,,70.75,8.0,,,,,
2014_06_CHI_ATL,2014,6,2014-10-12,ATL,CHI,13.0,27.0,0,-14.0,0.0,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,,,,0.0,0.6666666666666666,,,,,,,,0.0,15.75,,,,,
2014_06_DAL_SEA,2014,6,2014-10-12,SEA,DAL,23.0,30.0,0,-7.0,0.0,,,0.0,6.333333333333333,,,,,,,,50.25,35.25,,,,,,,,0.0,1.3333333333333333,,,,,,,,0.0,1.0,,,,,
2014_06_NYG_PHI,2014,6,2014-10-12,PHI,NYG,27.0,0.0,1,27.0,0.0,,,0.0,0.0,,,,,,,,51.75,3.25,,,,,,,,0.0,21.666666666666668,,,,,,,,0.0,16.25,,,,,
2014_06_SF_STL,2014,6,2014-10-13,STL,SF,17.0,31.0,0,-14.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,14.333333333333334,,,,,,,,0.0,10.75,,,,,
2014_07_NYJ_NE,2014,7,2014-10-16,NE,NYJ,27.0,25.0,1,2.0,0.0,,,0.0,3.3333333333333335,,,,,,,,0.0,2.5,,,,,,,,63.333333333333336,3.6666666666666665,,,,,,,,47.5,2.75,,,,,
2014_07_ATL_BAL,2014,7,2014-10-19,BAL,ATL,29.0,7.0,1,22.0,0.0,,,0.0,9.666666666666666,,,,,,,,0.0,7.25,,,,,,,,0.0,4.0,,,,,,,,0.0,3.25,,,,,
2014_07_MIN_BUF,2014,7,2014-10-19,BUF,MIN,17.0,16.0,1,1.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,62.666666666666664,17.666666666666668,,,,,,,,47.0,13.25,,,,,
2014_07_MIA_CHI,2014,7,2014-10-19,CHI,MIA,14.0,27.0,0,-13.0,0.0,,,0.0,6.333333333333333,,,,,,,,0.0,4.75,,,,,,,,81.33333333333333,16.333333333333332,,,,,,,,61.0,25.5,,,,,
2014_07_NO_DET,2014,7,2014-10-19,DET,NO,24.0,23.0,1,1.0,0.0,,,0.0,7.333333333333333,,,,,,,,0.0,5.5,,,,,,,,0.0,34.666666666666664,,,,,,,,0.0,26.0,,,,,
2014_07_CAR_GB,2014,7,2014-10-19,GB,CAR,38.0,17.0,1,21.0,0.0,,,0.0,13.666666666666666,,,,,,,,0.0,18.0,,,,,,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,
2014_07_CIN_IND,2014,7,2014-10-19,IND,CIN,27.0,0.0,1,27.0,0.0,,,0.0,0.0,,,,,,,,0.0,10.25,,,,,,,,0.0,53.0,,,,,,,,0.0,39.75,,,,,
2014_07_CLE_JAX,2014,7,2014-10-19,JAX,CLE,24.0,6.0,1,18.0,0.0,,,112.0,12.666666666666666,,,,,,,,84.0,14.75,,,,,,,,0.0,25.666666666666668,,,,,,,,0.0,20.0,,,,,
2014_07_SEA_STL,2014,7,2014-10-19,STL,SEA,28.0,26.0,1,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.3333333333333335,,,,,,,,31.5,5.5,,,,,
2014_07_TEN_WAS,2014,7,2014-10-19,WAS,TEN,19.0,17.0,1,2.0,0.0,,,118.0,13.666666666666666,,,,,,,,88.5,10.25,,,,,,,,0.0,20.333333333333332,,,,,,,,0.0,16.75,,,,,
2014_07_KC_SD,2014,7,2014-10-19,SD,KC,20.0,23.0,0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,7.666666666666667,,,,,,,,0.0,5.75,,,,,
2014_07_NYG_DAL,2014,7,2014-10-19,DAL,NYG,31.0,21.0,1,10.0,0.0,,,0.0,17.333333333333332,,,,,,,,0.0,12.0,,,,,,,,20.0,19.666666666666668,,,,,,,,15.0,14.75,,,,,
2014_07_ARI_OAK,2014,7,2014-10-19,OAK,ARI,13.0,24.0,0,-11.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,22.333333333333332,,,,,,,,0.0,19.25,,,,,
2014_07_SF_DEN,2014,7,2014-10-19,DEN,SF,42.0,17.0,1,25.0,0.0,,,0.0,46.0,,,,,,,,0.0,34.5,,,,,,,,0.0,4.666666666666667,,,,,,,,85.75,12.75,,,,,
2014_07_HOU_PIT,2014,7,2014-10-20,PIT,HOU,30.0,23.0,1,7.0,0.0,,,0.0,35.333333333333336,,,,,,,,0.0,26.5,,,,,,,,0.0,7.333333333333333,,,,,,,,0.0,5.5,,,,,
2014_08_SD_DEN,2014,8,2014-10-23,DEN,SD,35.0,21.0,1,14.0,0.0,,,0.0,13.0,,,,,,,,0.0,28.25,,,,,,,,,,,,,,,,,,,,,,,
2014_08_DET_ATL,2014,8,2014-10-26,ATL,DET,21.0,22.0,0,-1.0,0.0,,,0.0,6.666666666666667,,,,,,,,0.0,7.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_08_SEA_CAR,2014,8,2014-10-26,CAR,SEA,9.0,13.0,0,-4.0,0.0,,,0.0,0.0,,,,,,,,51.25,10.25,,,,,,,,0.0,1.6666666666666667,,,,,,,,0.0,1.25,,,,,
2014_08_BAL_CIN,2014,8,2014-10-26,CIN,BAL,27.0,24.0,1,3.0,0.0,,,0.0,10.666666666666666,,,,,,,,0.0,8.0,,,,,,,,0.0,1.0,,,,,,,,0.0,0.75,,,,,
2014_08_MIA_JAX,2014,8,2014-10-26,JAX,MIA,13.0,27.0,0,-14.0,0.0,,,53.0,14.0,,,,,,,,39.75,14.5,,,,,,,,0.0,-0.3333333333333333,,,,,,,,69.25,11.75,,,,,
2014_08_STL_KC,2014,8,2014-10-26,KC,STL,34.0,7.0,1,27.0,0.0,,,0.0,1.6666666666666667,,,,,,,,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,
2014_08_CHI_NE,2014,8,2014-10-26,NE,CHI,51.0,23.0,1,28.0,0.0,,,0.0,18.333333333333332,,,,,,,,0.0,13.75,,,,,,,,0.0,16.333333333333332,,,,,,,,0.0,12.25,,,,,
2014_08_BUF_NYJ,2014,8,2014-10-26,NYJ,BUF,23.0,43.0,0,-20.0,0.0,,,75.33333333333333,12.333333333333334,,,,,,,,56.5,9.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_08_MIN_TB,2014,8,2014-10-26,TB,MIN,13.0,19.0,0,-6.0,0.0,,,0.0,0.0,,,,,,,,78.5,0.0,,,,,,,,52.333333333333336,37.666666666666664,,,,,,,,39.25,28.25,,,,,
2014_08_HOU_TEN,2014,8,2014-10-26,TEN,HOU,16.0,30.0,0,-14.0,0.0,,,0.0,18.666666666666668,,,,,,,,0.0,13.75,,,,,,,,0.0,4.666666666666667,,,,,,,,0.0,3.5,,,,,
2014_08_PHI_ARI,2014,8,2014-10-26,ARI,PHI,24.0,20.0,1,4.0,0.0,,,0.0,27.666666666666668,,,,,,,,0.0,30.75,,,,,,,,0.0,3.3333333333333335,,,,,,,,0.0,2.5,,,,,
2014_08_OAK_CLE,2014,8,2014-10-26,CLE,OAK,23.0,13.0,1,10.0,0.0,,,0.0,8.666666666666666,,,,,,,,0.0,6.5,,,,,,,,,,,,,,,,,,,,,,,
2014_08_IND_PIT,2014,8,2014-10-26,PIT,IND,51.0,34.0,1,17.0,0.0,,,0.0,21.333333333333332,,,,,,,,0.0,16.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2014_08_GB_NO,2014,8,2014-10-26,NO,GB,44.0,23.0,1,21.0,0.0,,,0.0,8.666666666666666,,,,,,,,0.0,6.5,,,,,,,,0.0,21.0,,,,,,,,0.0,15.75,,,,,
2014_08_WAS_DAL,2014,8,2014-10-27,DAL,WAS,17.0,20.0,0,-3.0,0.0,,,0.0,2.3333333333333335,,,,,,,,0.0,5.75,,,,,,,,46.333333333333336,18.0,,,,,,,,34.75,13.5,,,,,
2014_09_NO_CAR,2014,9,2014-10-30,CAR,NO,10.0,28.0,0,-18.0,0.0,,,57.0,8.333333333333334,,,,,,,,42.75,6.25,,,,,,,,0.0,1.3333333333333333,,,,,,,,0.0,1.25,,,,,
2014_09_JAX_CIN,2014,9,2014-11-02,CIN,JAX,33.0,23.0,1,10.0,0.0,,,0.0,23.333333333333332,,,,,,,,0.0,24.25,,,,,,,,73.66666666666667,16.0,,,,,,,,55.25,12.0,,,,,
2014_09_TB_CLE,2014,9,2014-11-02,CLE,TB,22.0,17.0,1,5.0,0.0,,,0.0,4.0,,,,,,,,0.0,3.0,,,,,,,,0.0,0.0,,,,,,,,42.75,3.25,,,,,
2014_09_ARI_DAL,2014,9,2014-11-02,DAL,ARI,17.0,28.0,0,-11.0,0.0,,,0.0,7.666666666666667,,,,,,,,17.25,5.75,,,,,,,,0.0,23.666666666666668,,,,,,,,0.0,17.75,,,,,
2014_09_PHI_HOU,2014,9,2014-11-02,HOU,PHI,21.0,31.0,0,-10.0,0.0,,,0.0,16.333333333333332,,,,,,,,0.0,12.25,,,,,,,,0.0,0.0,,,,,,,,102.75,3.5,,,,,
2014_09_NYJ_KC,2014,9,2014-11-02,KC,NYJ,24.0,10.0,1,14.0,0.0,,,0.0,16.333333333333332,,,,,,,,0.0,12.25,,,,,,,,1.6666666666666667,0.0,,,,,,,,1.25,0.0,,,,,
2014_09_SD_MIA,2014,9,2014-11-02,MIA,SD,37.0,0.0,1,37.0,0.0,,,65.33333333333333,17.333333333333332,,,,,,,,49.0,32.5,,,,,,,,,,,,,,,,,,,,,,,
2014_09_WAS_MIN,2014,9,2014-11-02,MIN,WAS,29.0,26.0,1,3.0,0.0,,,80.33333333333333,32.0,,,,,,,,60.25,24.0,,,,,,,,0.0,26.0,,,,,,,,0.0,19.5,,,,,
2014_09_STL_SF,2014,9,2014-11-02,SF,STL,10.0,13.0,0,-3.0,0.0,,,0.0,5.666666666666667,,,,,,,,0.0,4.75,,,,,,,,,,,,,,,,,,,,,,,
2014_09_DEN_NE,2014,9,2014-11-02,NE,DEN,43.0,21.0,1,22.0,0.0,,,7.333333333333333,4.666666666666667,,,,,,,,5.5,25.0,,,,,,,,0.0,44.333333333333336,,,,,,,,0.0,33.25,,,,,
2014_09_OAK_SEA,2014,9,2014-11-02,SEA,OAK,30.0,24.0,1,6.0,0.0,,,0.0,4.0,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
